text,referenced_tweets,created_at,possibly_sensitive,author_id,reply_settings,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.impression_count,geo.place_id
"Were you recently involved in a car accident?

In Florida, a victim has ten days from the date of the accident to file a personal injury lawsuit or a claim with insurance. 

Give our office a call to learn more about your options. 772-287-122 https://t.co/mAPLJ33kXA",,2023-04-07 12:15:06+00:00,False,222149038,everyone,0,0,0,0,0,
Attention all Roblox fans! 🚨 Get ready to level up your game with free Robux! 💰 Check out the link in our bio to claim yours now. #Roblox #FreeRobux #GamingCommunity https://t.co/eVkWwaYBdL,[<ReferencedTweet id=1644309050681880578 type=quoted],2023-04-07 12:15:06+00:00,False,1634971384467128320,everyone,0,0,0,0,0,
Another view today of Golgotha where the Crucifixion took place. https://t.co/zRxcv0yyFK,,2023-04-07 12:15:06+00:00,False,1427415335762857988,everyone,0,0,0,0,0,
He went to infinity and beyond 😭 https://t.co/8cTCkyjpIN,,2023-04-07 12:15:06+00:00,False,1537221648050421761,everyone,0,0,0,0,0,
Observing Good Friday as only the 🍊🤡 can…… https://t.co/JUc22Z6OEj,,2023-04-07 12:15:06+00:00,False,1637533801835384832,everyone,0,0,0,0,0,
Alignment of World Trade Center in film https://t.co/Ajjz4YpGto,,2023-04-07 12:15:06+00:00,False,1211363098612748288,everyone,0,0,0,0,0,
damn this is amazing @CindyBu49506716 @SaranneSillah @ElsdenChris @tropicalsodaart @jaminguy @HarryImplode @Mrc30688_eth @freemanchia3 @moran_pober https://t.co/funVxBYyZi,[<ReferencedTweet id=1644305066306809856 type=quoted],2023-04-07 12:15:06+00:00,False,2675953009,following,0,0,0,0,0,
@SuperRare @BaptisteOzenne @XCOPYART @GuidoDisalle @ROBNESSOFFICIAL @VBonapace @agoriamusic @iJmillz @bottoproject @shavonnewong_ @batzdu @enixsta Great https://t.co/oNwuqyqie5,[<ReferencedTweet id=1640776082226921474 type=replied_to],2023-04-07 12:15:06+00:00,False,233969675,everyone,0,0,0,0,0,
AR and Bryce have things that you just can’t develop. https://t.co/sVbcWCYmwN,[<ReferencedTweet id=1644311991920787457 type=quoted],2023-04-07 12:15:06+00:00,False,742157354125365248,everyone,0,0,0,0,0,
"hjklzx
https://t.co/0oRk2pifxA https://t.co/5YQfbcHCYY",[<ReferencedTweet id=1644312835193798657 type=quoted],2023-04-07 12:15:06+00:00,False,1635870542073933824,everyone,0,0,0,0,0,
"❣️❣️❣️wellcome to smokingzone❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️ 
#成都资源 #成都丝足 https://t.co/dEryjksuzf",,2023-04-07 12:15:06+00:00,False,1630224278133284864,everyone,0,0,0,0,0,
Elliot Stuart Yale Lucas #银行卡 #手机卡 https://t.co/4g0W2sRCNC,,2023-04-07 12:15:06+00:00,False,928340875,everyone,0,0,0,0,0,
WOAHH https://t.co/MFf7X9ZL84,[<ReferencedTweet id=1644268693046857728 type=quoted],2023-04-07 12:15:06+00:00,False,1380391094291075072,everyone,0,0,0,0,0,
Slave to Nova&amp;039;s Thick Knot - Teaser #baddragonslayer #slow https://t.co/whAi3onqvb,,2023-04-07 12:15:06+00:00,False,1588509820578979840,everyone,0,0,0,0,0,
"PowerfulEssenceQueenieFlame 
#森林舞会 #阳城 https://t.co/c8JoYmWdmD",,2023-04-07 12:15:06+00:00,False,1412247228194779137,everyone,0,0,0,0,0,
Attention all #Roblox fans! Want to get free #Robux? Look no further! Check out the link in our bio for a chance to earn some today! #gaming #freebies #giveaway https://t.co/gmlnIJli55,[<ReferencedTweet id=1644298979189084161 type=quoted],2023-04-07 12:15:06+00:00,False,1634971384467128320,everyone,0,0,0,0,0,
"They didn't arrest the chameleon + YORUBASTARDS who threatened Biafrans in Lagos and did it. Till today videos are there, none was arrested https://t.co/W3Da53xOiO",,2023-04-07 12:15:06+00:00,False,1481021420717199361,everyone,0,0,0,0,0,
Kard dance practice at rbw… yh this feels weird https://t.co/Jv6pcTZAAV,[<ReferencedTweet id=1644309781367382016 type=quoted],2023-04-07 12:15:06+00:00,False,952938438516494336,everyone,0,0,0,0,0,
After a great conversation with @CoachGregGary I am very excited and blessed to have received my first Division 1 offer from Mercer University! https://t.co/oNPNXENRSI,,2023-04-07 12:15:06+00:00,False,1246594582965616640,everyone,0,0,0,0,2,
"2023-04-07 20:14:41 🥰👁🥸22. Hello, there are new love orders. Please call me promptly. https://t.co/UGnvyAiaDN",,2023-04-07 12:15:06+00:00,False,1553490052424298496,everyone,0,0,0,0,0,
"He will never financially recover from this. I know this is an outdated joke, but it's appropriate for his case https://t.co/myZ2VLdO7k",[<ReferencedTweet id=1644296487487012865 type=quoted],2023-04-07 12:15:06+00:00,False,244128772,everyone,0,0,0,0,0,
A lot of my favorite RPGs Deus Ex VTMB and Elden Ring feel super front loaded in terms of content and it’s quality. https://t.co/ODTIPHLapC,[<ReferencedTweet id=1643290330132004865 type=quoted],2023-04-07 12:15:06+00:00,False,973676823564369920,everyone,0,0,0,0,1,
"on.""That' 😪 Aline  souvenir  one-fifth  cepted?"" 😓 #专业盗QQ #社保查询  . https://t.co/UH7uza0XK6",,2023-04-07 12:15:06+00:00,False,2771011936,everyone,0,0,0,0,0,
im really NOT into blonde girls https://t.co/Y7MZmlaV2r,,2023-04-07 12:15:06+00:00,False,1342908657680281600,everyone,0,0,0,0,0,
This thread got me a little teary eyed I can’t lie lol https://t.co/1cSJOo7hVr,[<ReferencedTweet id=1643982842010173440 type=quoted],2023-04-07 12:15:06+00:00,False,60947221,everyone,0,0,0,0,1,
"'5⭐️- Novus (by @CrystalMarcos) is an exciting young adult dystopian novel that takes readers on a thrilling and ominous adventure...'

https://t.co/nC7YSSo5OU

#YA #dystopian #suspense #action #adventure #youngadult #teen #MG #conspiracy
#IARTG #Kindle #books #ebooks https://t.co/WIUtV5TqFo",,2023-04-07 12:15:06+00:00,True,444284249,everyone,0,0,0,0,0,
"Parts of this outstanding piece of Roman ingenuity have stood the test of time for almost 2,000 years.
#Memes #History #KNOWLEDGE 
(E)  57 https://t.co/ftv6SoeQQz",[<ReferencedTweet id=1644312819674824709 type=replied_to],2023-04-07 12:15:06+00:00,False,1310945286659997697,everyone,0,0,0,0,0,
"#Jesus took our burden with Him to the #cross. And three days later rose from the dead to live eternally with #God. Life with Jesus, means life in eternity. Today, reflect on what He has done for us! https://t.co/hi2MyB82V0",,2023-04-07 12:15:06+00:00,False,441108831,everyone,0,0,0,0,0,
Cuteeee daddy and the baby😭😭 https://t.co/UF4wZupM36,[<ReferencedTweet id=1644311040539381761 type=quoted],2023-04-07 12:15:06+00:00,False,1612620888196927488,everyone,0,0,0,0,0,
"Nobody :
Me in the mirror after iftaar : https://t.co/WYhVQEfP7q",,2023-04-07 12:15:06+00:00,False,1203652510206042112,everyone,0,0,1,0,0,
@AGoldsmithEsq @DashDobrofsky Biden will win. Unless he dies first. Bookmark it. https://t.co/yaDk84heRc,[<ReferencedTweet id=1644225445305647110 type=replied_to],2023-04-07 12:15:06+00:00,False,481703086,everyone,0,0,0,0,1,
I still want to know what happened in the last five years that Drag performers got so desperate to be around kids? Were the old timers that rightfully knew it was adult entertainment get shoved aside by pervs? https://t.co/0IF9hemISb,[<ReferencedTweet id=1643914735094575105 type=quoted],2023-04-07 12:15:06+00:00,False,1269337306433019905,everyone,0,0,0,0,0,
Claire Harper  Sam Arnold  代孕 #俄罗斯代孕 #代孕 https://t.co/uOb5sFVzcA,,2023-04-07 12:15:06+00:00,False,460742458,everyone,0,0,0,0,0,
"@cbic_india Dear Sir 

It's been 3 days now since I have paid custom duty through RTGS Mandate and amount got debited from our account but BOE still showing pending
IMPORTER :  TULFI FLEX,HYDERBABAD
IEC NO:   0911023879
PORT CODE : INSNF6 
BE NO:   5328907 DT. 01/04/2023
PFA PAID… https://t.co/gu6MxyMeYo https://t.co/0iwTZRxEwB",,2023-04-07 12:15:06+00:00,False,72287270,everyone,0,0,0,0,0,
Yessss you're my little Biu as always https://t.co/UYv41kjdky,[<ReferencedTweet id=1644311715088302082 type=quoted],2023-04-07 12:15:06+00:00,False,1402209287372369924,everyone,0,0,0,0,0,
"i'm watching the game for free

here to watch ➡ https://t.co/g8M4KRyhHL

works on all devices 📺💻📱 no lags

Rotherham United vs West Bromwich Albion
#WBA | #rufc | #ForeverTogetherForeverProud https://t.co/aP41UJTqh4",,2023-04-07 12:15:06+00:00,False,1615941356970717184,everyone,0,0,0,0,0,
"Our first-ever We Are the Future Summit will unite leaders from across the NY Metro areas, focusing on supporting next generation talent, entrepreneurs, emerging leaders, executive &amp; government leaders! Find out more &amp; RSVP here: https://t.co/t2GjW4DYXW https://t.co/SHghKRo7WF",,2023-04-07 12:15:06+00:00,False,887755326660935681,everyone,0,0,0,0,0,
@Travistritt would be better off boycotting Texas than @AnheuserBusch … https://t.co/R8Gg4umDgz,[<ReferencedTweet id=1644287673815760898 type=quoted],2023-04-07 12:15:06+00:00,False,775877154450116608,everyone,0,0,0,0,0,
Exact answer to your name https://t.co/cVpFIH3JAr,[<ReferencedTweet id=1644077616465604608 type=quoted],2023-04-07 12:15:06+00:00,False,1543613674178297858,everyone,0,0,0,0,0,
"Damn its real, just minted one! @lover_alt @Pete87354916 @Trade_Centre_ @cigaro28 @ShotMikes @Olivier_Crouzel @dunker976 @fokz8__eth @strategic_hodlr @jaysquared__ https://t.co/veqTPBpcww",[<ReferencedTweet id=1644305066306809856 type=quoted],2023-04-07 12:15:06+00:00,False,212774436,following,0,0,0,0,0,
Who else can't wait to start eating al fresco? ☀️😎 https://t.co/HMCQuycJWZ,,2023-04-07 12:15:06+00:00,False,3307934493,everyone,0,0,0,0,0,
"@Dori22350866 @MarvinH03240182 Good Morning Dori, thank you. May we live w a purpose knowing that we belong to our Lord Jesus, and we are to walk w love and kindness in our hearts towards one another even our enemies so that our light shines in darkness. May we not be deceived, and may we pray for each other. https://t.co/QjTrWTgVGI",[<ReferencedTweet id=1644296800461897728 type=replied_to],2023-04-07 12:15:06+00:00,False,935688958058663938,everyone,0,0,0,0,0,
"@Crit_And_Think @KatyMontgomerie What the hell are you even talking about?

Trans people aren't disagreeing with any biological realities. You are. https://t.co/6s94EdDo50",[<ReferencedTweet id=1644298682970394625 type=replied_to],2023-04-07 12:15:06+00:00,False,133905035,everyone,0,0,0,0,0,
"After you see through me more nowhere to hide 24 sealess 
#迷奸 #白虎 #下药 https://t.co/U839RkV7zB",,2023-04-07 12:15:06+00:00,False,2635531400,everyone,0,0,0,0,0,
@BabiKiran01 @BLUELOCK_PR @RayugaX101 No problem! https://t.co/ONjRBDauFW,[<ReferencedTweet id=1644310388429979648 type=replied_to],2023-04-07 12:15:06+00:00,False,1287348895375392770,everyone,0,0,0,0,0,
"ZeeNuNew have fun and Enjoy your dinner  🥰 !
You both always look so beautiful 😍! 
#MAMIxZeeNunewDinner https://t.co/T11BbOfs8M",,2023-04-07 12:15:06+00:00,False,1318388574786641922,everyone,0,0,0,0,1,
My New Gear… https://t.co/HXk9UGYFTk,,2023-04-07 12:15:06+00:00,False,908345441967734785,everyone,0,0,0,0,0,
"Kitty Edmund Mamie Lowell 
#深圳丝足 #深圳资源 https://t.co/3M2SIoXlVj",,2023-04-07 12:15:06+00:00,False,1627796765096411137,everyone,0,0,0,0,0,
His girlfriend is waiting for him outside https://t.co/WwPZH5D9JI,,2023-04-07 12:15:06+00:00,False,1053958612278800384,everyone,0,0,0,0,0,
"wts lfb ph nct 127 

doyoung 10cm doll kim haddo

2.5k (7 days rsrv) or 2k if payo
onhand &amp; ready to ship

new / never been opened
includes pre-order benefit stickers

💌 dm to claim! https://t.co/icm6ake3Sb",[<ReferencedTweet id=1631221371585048576 type=quoted],2023-04-07 12:15:06+00:00,False,1603743007085592578,everyone,0,0,0,0,0,
"how do you do 
#珠海资源 #珠海丝足 #珠海 https://t.co/tCgcHBy0j4",,2023-04-07 12:15:06+00:00,False,1627604179093975040,everyone,0,0,0,0,0,
*case in point… another fan calling me “plastic” for not rating a manager that clearly wasn’t good enough for my club https://t.co/jwMViQNFQl,[<ReferencedTweet id=1644312317146923008 type=quoted],2023-04-07 12:15:06+00:00,False,171153182,everyone,0,0,0,0,0,
"Check out @LaliPop80337499 

🟠https://t.co/ZVt7DJtMIX

#CAM4LovesYa #ComeToCAM4 https://t.co/MF1OZvj795",,2023-04-07 12:15:06+00:00,True,92563198,everyone,0,0,0,0,0,
Chicken wings do not have equals https://t.co/NMmFgkf51B,[<ReferencedTweet id=1643359759331123201 type=quoted],2023-04-07 12:15:06+00:00,False,1193270639773306883,everyone,0,0,0,0,0,
"@JoeB1234567 @HillyMoholola @SirMakhubo @helenzille Yes, we have to talk about ANC all day. They are the rulling party and we are the opposition. The role of an opposition party is to hold the ruling party accountable and expose them. Seems like the rest of the opposition parties missed that memo https://t.co/VtU2WjysKy",[<ReferencedTweet id=1644311648356773890 type=replied_to],2023-04-07 12:15:06+00:00,False,1609512338096377857,everyone,0,0,0,0,3,
"Poetry, like jazz, is one of those dazzling diamonds of creative industry that help human beings make sense out of the comedies and tragedies that contextualize our lives. https://t.co/iSzByDCaYH #Jazz https://t.co/GO89wXwxlK",,2023-04-07 12:15:06+00:00,False,1026490600349229058,everyone,0,0,0,0,0,
Correct me if I'm wrong but I believe she was only 19 years old when she auditioned. https://t.co/ocHYASPtxm,[<ReferencedTweet id=1644097699065495552 type=quoted],2023-04-07 12:15:06+00:00,False,42030829,everyone,0,0,0,0,0,
"Good morning, and Good Friday! https://t.co/Fm9svDqIGV",,2023-04-07 12:15:06+00:00,False,862325806185558016,everyone,0,0,0,0,0,
"Big she final tree cost message site more.
#兰州 #重庆 #广州 https://t.co/GbGI0MIfJy",,2023-04-07 12:15:06+00:00,False,589804545,everyone,0,0,0,0,0,
"These people are LARPing so hard. They have such a juvenile understanding of what is going on it's extremely obvious it's a bunch of kids no older than mid twenties. They're going to get attention, just not the attention they were looking for. https://t.co/XdoZC3Qayy",[<ReferencedTweet id=1644135816963276802 type=quoted],2023-04-07 12:15:06+00:00,False,912377157531394049,everyone,0,0,0,0,0,
If I start I wouldn’t be able to finish. 🥺 https://t.co/iIF3auS6ta,[<ReferencedTweet id=1642935007495831563 type=quoted],2023-04-07 12:15:06+00:00,False,796035396,everyone,0,0,0,0,1,
"Not entirely sure hiring Russia to run maintenance on your Airforce that is there to defend you from [Checks Notes]... Russia, is a good idea. https://t.co/MJ0bJfJGJ8",[<ReferencedTweet id=1644283165412933632 type=quoted],2023-04-07 12:15:06+00:00,False,65579496,everyone,0,0,0,0,0,
"https://t.co/n9tQMWRPFm Vote Blue Prosecute Reich MAGA G O, Pig, Republican Nationalist Criminals, Traitors, Hypocrites, Liars, Cheaters, Trump-Cult-Tards",[<ReferencedTweet id=1644167806303236096 type=quoted],2023-04-07 12:15:06+00:00,False,269803533,everyone,0,0,0,0,0,
"It should be remembered, however, that there are tw   #北京 https://t.co/fz1oN9lrrD",,2023-04-07 12:15:06+00:00,False,2984493777,everyone,0,0,0,0,0,
GIVE IT TO ME https://t.co/CYPPXMo2Sk,[<ReferencedTweet id=1644286478493577217 type=quoted],2023-04-07 12:15:06+00:00,False,1353021684933132296,everyone,0,0,0,0,0,
1 million et on a Dark side ? @iambilalhassani https://t.co/FlL4gjX5sJ,[<ReferencedTweet id=1644299277835857921 type=quoted],2023-04-07 12:15:06+00:00,False,1339258413046521859,everyone,0,0,0,0,0,
When I saw how thick those @MLB bases where. https://t.co/7BqS6vNy3O,,2023-04-07 12:15:06+00:00,False,1218499678712393728,everyone,0,0,0,0,0,
"🎉🚀Thrilled to announce that we've been selected as one of the Top 90 #Cryptocurrency News Sites by @_feedspot  

🌟 A huge thanks to our readers, and followers for your support! 🔥📰

🔗https://t.co/cdVrHoaocq

#Top90 #CryptoNews #Blockchain #ThankYou #cryptoPR https://t.co/TJgsZmC7RP",,2023-04-07 12:15:06+00:00,False,1573998880508637185,everyone,0,0,0,0,0,
"😍😋😄💥💫
Pull team plan leader.
#野战大赛 #主人 #麻豆传媒 https://t.co/OiUmhC4fXk",,2023-04-07 12:15:06+00:00,False,4827689531,everyone,0,0,0,0,0,
@WasimAkramTyagi Your uncle https://t.co/9FRVFu6lFf,[<ReferencedTweet id=1644307879074078728 type=replied_to],2023-04-07 12:15:06+00:00,False,1516446921262776326,everyone,0,0,0,0,0,
Beatrice Daniell Brady Stephen #深圳 https://t.co/ryy0LyqZZ3,,2023-04-07 12:15:06+00:00,False,1636264155652018179,everyone,0,0,0,0,0,
#ADifferentMusicMix Typical by MUTE MATH (2006)  Join us at https://t.co/wUZKBiP7y9 https://t.co/USQJLJBsOt,,2023-04-07 12:15:06+00:00,False,15036527,everyone,0,0,0,0,0,
sneako bro shut the fuck up. you’re delusional. you’re the one who needs help. what the actual fuck are you getting out of targeting people who are literally just trying to exist and find their own way in life. Just SHUT THE FUCK UP BRO. its not that hard. https://t.co/o67mdzm1PD,[<ReferencedTweet id=1644271164972232704 type=quoted],2023-04-07 12:15:06+00:00,False,1102925407265931265,everyone,0,0,0,0,0,
A Day in the Life of Lindsey Love #Doggy #Style #on #the #Couch https://t.co/YFVBUWyKTK,,2023-04-07 12:15:06+00:00,False,1582803578565324800,everyone,0,0,0,0,0,
And fasting is obligatory today https://t.co/CvKiIYCADG https://t.co/CYSJhawppv,[<ReferencedTweet id=1644295039453913089 type=quoted],2023-04-07 12:15:06+00:00,False,41021221,everyone,0,0,0,0,0,1d9a5370a355ab0c
"condant dictaroundetic 
#莲湖 #芙蓉 https://t.co/25grRaVjH7",,2023-04-07 12:15:06+00:00,True,804029832816422912,everyone,0,0,0,0,0,
"Degen Ape #4567 was just sold! 
 
Sale Price: 120 Sol ($2,444.40) 
 
Buyer: 5xvbCU...nHTYgi
 
Transaction: https://t.co/DykbpmO2LA https://t.co/WkHEAqfqby",,2023-04-07 12:15:06+00:00,False,1569480073916616705,everyone,0,0,0,0,0,
"University of North Texas has added a new LED Rise Display Ticker. Such an incredible additional to the space. Finance labs help engage students by creating a Wall Street atmosphere. 
Contact us today to learn more https://t.co/j48ohBJgdX 
@UNT 
#StockTicker 
@risedisplay https://t.co/PrYT3I2HxY",,2023-04-07 12:15:06+00:00,False,69007553,everyone,0,0,0,0,0,
"Do you like my pokemon? 🥺💕 
#东莞 #东莞丝足 https://t.co/TY4XWpkLW2",,2023-04-07 12:15:06+00:00,False,1633276405239754752,everyone,0,0,0,0,0,
10 years I kept going in every few months to tell them I felt like shit which meant they labeled me as a time waster!! https://t.co/wL2vxUVxA2,[<ReferencedTweet id=1644311132633460736 type=quoted],2023-04-07 12:15:06+00:00,False,1562059524466425858,everyone,0,0,0,0,0,
"Angela Greenman is the #author of
""The Child Riddler"" #technothriller
https://t.co/rSmsmAsPGl
#amreading @AngelaGreenman #thriller
#goodreads #bookbooost #iartg #ian1 https://t.co/qSFjW4jlVU",,2023-04-07 12:15:06+00:00,False,182421263,everyone,0,0,0,0,0,
"don’t even date people with a certain type of aesthetic — the ones that don’t care if it’s fraud or legit, they just see currency. https://t.co/3WpQ4F6z3E",[<ReferencedTweet id=1644241096409591809 type=quoted],2023-04-07 12:15:06+00:00,False,186391652,everyone,0,0,0,0,0,
"hjklzx
https://t.co/5BzBn0AJlD https://t.co/XW67jVE2cM",[<ReferencedTweet id=1644312826335428608 type=quoted],2023-04-07 12:15:06+00:00,False,1636577883534630912,everyone,0,0,0,0,0,
